uid,gid,year,week,player,first,last,name,position1,team,details,pstat,gstat
28664,5162,2019,7,CC-2350,Corey,Clement,Corey Clement,RB,PHI,Shoulder,,IR
28986,5171,2019,8,CC-2350,Corey,Clement,Corey Clement,RB,PHI,Shoulder,,IR
29369,5181,2019,9,CC-2350,Corey,Clement,Corey Clement,RB,PHI,Shoulder,,IR
30696,5217,2019,11,CC-2350,Corey,Clement,Corey Clement,RB,PHI,Shoulder,,IR
31238,5232,2019,12,CC-2350,Corey,Clement,Corey Clement,RB,PHI,Shoulder,,IR
31549,5240,2019,13,CC-2350,Corey,Clement,Corey Clement,RB,PHI,Shoulder,,IR
32546,5265,2019,14,CC-2350,Corey,Clement,Corey Clement,RB,PHI,Shoulder,,IR
32851,5273,2019,15,CC-2350,Corey,Clement,Corey Clement,RB,PHI,Shoulder,,IR
33848,5295,2019,16,CC-2350,Corey,Clement,Corey Clement,RB,PHI,Shoulder,,IR
34345,5307,2019,17,CC-2350,Corey,Clement,Corey Clement,RB,PHI,Shoulder,,IR
34740,5317,2019,18,CC-2350,Corey,Clement,Corey Clement,RB,PHI,Shoulder,,IR
25623,5069,2019,1,CC-3650,Corey,Coleman,Corey Coleman,WR,NYG,Knee - ACL,,IR
25802,5076,2019,2,CC-3650,Corey,Coleman,Corey Coleman,WR,NYG,Knee - ACL,,IR
26513,5100,2019,3,CC-3650,Corey,Coleman,Corey Coleman,WR,NYG,Knee - ACL,,IR
26979,5114,2019,4,CC-3650,Corey,Coleman,Corey Coleman,WR,NYG,Knee - ACL,,IR
27459,5128,2019,5,CC-3650,Corey,Coleman,Corey Coleman,WR,NYG,Knee - ACL,,IR
27733,5136,2019,6,CC-3650,Corey,Coleman,Corey Coleman,WR,NYG,Knee - ACL,,IR
28270,5151,2019,7,CC-3650,Corey,Coleman,Corey Coleman,WR,NYG,Knee - ACL,,IR
28857,5168,2019,8,CC-3650,Corey,Coleman,Corey Coleman,WR,NYG,Knee - ACL,,IR
29773,5192,2019,9,CC-3650,Corey,Coleman,Corey Coleman,WR,NYG,Knee - ACL,,IR
30051,5201,2019,10,CC-3650,Corey,Coleman,Corey Coleman,WR,NYG,Knee - ACL,,IR
30965,5225,2019,12,CC-3650,Corey,Coleman,Corey Coleman,WR,NYG,Knee - ACL,,IR
31419,5237,2019,13,CC-3650,Corey,Coleman,Corey Coleman,WR,NYG,Knee - ACL,,IR
32528,5265,2019,14,CC-3650,Corey,Coleman,Corey Coleman,WR,NYG,Knee - ACL,,IR
32784,5271,2019,15,CC-3650,Corey,Coleman,Corey Coleman,WR,NYG,Knee - ACL,,IR
33617,5291,2019,16,CC-3650,Corey,Coleman,Corey Coleman,WR,NYG,Knee - ACL,,IR
34306,5307,2019,17,CC-3650,Corey,Coleman,Corey Coleman,WR,NYG,Knee - ACL,,IR
29259,5179,2019,9,CE-0175,Chase,Edmonds,Chase Edmonds,RB,ARI,Hamstring,DNP,Out
29822,5194,2019,10,CE-0175,Chase,Edmonds,Chase Edmonds,RB,ARI,Hamstring,DNP,Out
30586,5215,2019,11,CE-0175,Chase,Edmonds,Chase Edmonds,RB,ARI,Hamstring,DNP,Out
33483,5287,2019,16,CG-1425,Chris,Godwin,Chris Godwin,WR,TB,Hamstring,DNP,Out
33962,5298,2019,17,CG-1425,Chris,Godwin,Chris Godwin,WR,TB,Hamstring,DNP,Out
25446,5062,2019,1,CH-2400,Chad,Henne,Chad Henne,QB,KC,Ankle,,IR
26067,5085,2019,2,CH-2400,Chad,Henne,Chad Henne,QB,KC,Ankle,,IR
26277,5092,2019,3,CH-2400,Chad,Henne,Chad Henne,QB,KC,Ankle,,IR
26825,5109,2019,4,CH-2400,Chad,Henne,Chad Henne,QB,KC,Ankle,,IR
27672,5134,2019,5,CH-2400,Chad,Henne,Chad Henne,QB,KC,Ankle,,IR
27853,5139,2019,6,CH-2400,Chad,Henne,Chad Henne,QB,KC,Ankle,,IR
28245,5150,2019,7,CH-2400,Chad,Henne,Chad Henne,QB,KC,Ankle,,IR
29218,5177,2019,8,CH-2400,Chad,Henne,Chad Henne,QB,KC,Ankle,,IR
30556,5214,2019,11,CH-2950,Chris,Herndon,Chris Herndon,TE,NYJ,Ribs,,IR
31000,5226,2019,12,CH-2950,Chris,Herndon,Chris Herndon,TE,NYJ,Ribs,,IR
31465,5238,2019,13,CH-2950,Chris,Herndon,Chris Herndon,TE,NYJ,Ribs,,IR
32234,5257,2019,14,CH-2950,Chris,Herndon,Chris Herndon,TE,NYJ,Ribs,,IR
32595,5266,2019,15,CH-2950,Chris,Herndon,Chris Herndon,TE,NYJ,Ribs,,IR
33723,5293,2019,16,CH-2950,Chris,Herndon,Chris Herndon,TE,NYJ,Ribs,,IR
34303,5306,2019,17,CH-2950,Chris,Herndon,Chris Herndon,TE,NYJ,Ribs,,IR
27398,5127,2019,5,CH-3350,Chris,Hogan,Chris Hogan,WR,CAR,Knee,DNP,IR
27758,5137,2019,6,CH-3350,Chris,Hogan,Chris Hogan,WR,CAR,Knee,,IR
29061,5174,2019,8,CH-3350,Chris,Hogan,Chris Hogan,WR,CAR,Knee,,IR
29484,5185,2019,9,CH-3350,Chris,Hogan,Chris Hogan,WR,CAR,Knee,,IR
29958,5198,2019,10,CH-3350,Chris,Hogan,Chris Hogan,WR,CAR,Knee,,IR
30302,5207,2019,11,CH-3350,Chris,Hogan,Chris Hogan,WR,CAR,Knee,,IR
30818,5221,2019,12,CH-3350,Chris,Hogan,Chris Hogan,WR,CAR,Knee,,IR
31686,5244,2019,13,CH-3350,Chris,Hogan,Chris Hogan,WR,CAR,Knee,,IR
32027,5252,2019,14,CH-3350,Chris,Hogan,Chris Hogan,WR,CAR,Knee,,IR
32882,5274,2019,15,CH-3350,Chris,Hogan,Chris Hogan,WR,CAR,Knee,,IR
25490,5065,2019,1,CJ-1450,Charles,Johnson,Charles Johnson,WR,PHI,Ankle,,IR
29554,5186,2019,9,CK-0250,Case,Keenum,Case Keenum,QB,WAS,Concussion,Limited,Out
27232,5122,2019,5,CK-0825,Christian,Kirk,Christian Kirk,WR,ARI,Ankle,DNP,Out
26515,5100,2019,3,CL-0275,Cody,Latimer,Cody Latimer,WR,NYG,Concussion,DNP,Out
27399,5127,2019,5,CM-0175,Chris,Manhertz,Chris Manhertz,TE,CAR,Concussion,DNP,Out
25507,5065,2019,1,CM-1500,Colt,McCoy,Colt McCoy,QB,WAS,Fibula,DNP,Out
25846,5077,2019,2,CM-1500,Colt,McCoy,Colt McCoy,QB,WAS,Fibula,DNP,Out
26688,5105,2019,3,CM-1500,Colt,McCoy,Colt McCoy,QB,WAS,Fibula,DNP,Out
26495,5099,2019,3,CN-0500,Cam,Newton,Cam Newton,QB,CAR,Foot,DNP,Out
26739,5107,2019,4,CN-0500,Cam,Newton,Cam Newton,QB,CAR,Foot,DNP,Out
27402,5127,2019,5,CN-0500,Cam,Newton,Cam Newton,QB,CAR,Foot,DNP,Out
27760,5137,2019,6,CN-0500,Cam,Newton,Cam Newton,QB,CAR,Foot,DNP,Out
29063,5174,2019,8,CN-0500,Cam,Newton,Cam Newton,QB,CAR,Foot,DNP,Out
29487,5185,2019,9,CN-0500,Cam,Newton,Cam Newton,QB,CAR,Foot,DNP,Out
29957,5198,2019,10,CN-0500,Cam,Newton,Cam Newton,QB,CAR,Foot,,IR
30300,5207,2019,11,CN-0500,Cam,Newton,Cam Newton,QB,CAR,Foot,,IR
30819,5221,2019,12,CN-0500,Cam,Newton,Cam Newton,QB,CAR,Foot,,IR
31684,5244,2019,13,CN-0500,Cam,Newton,Cam Newton,QB,CAR,Foot,,IR
32028,5252,2019,14,CN-0500,Cam,Newton,Cam Newton,QB,CAR,Foot,,IR
32881,5274,2019,15,CN-0500,Cam,Newton,Cam Newton,QB,CAR,Foot,,IR
33292,5284,2019,16,CN-0500,Cam,Newton,Cam Newton,QB,CAR,Foot,,IR
34218,5305,2019,17,CN-0500,Cam,Newton,Cam Newton,QB,CAR,Foot,,IR
34596,5313,2019,17,CP-2550,C.J.,Prosise,C.J. Prosise,RB,SEA,Arm,,IR
34742,5317,2019,18,CP-2550,C.J.,Prosise,C.J. Prosise,RB,SEA,Arm,,IR
34931,5321,2019,19,CP-2550,C.J.,Prosise,C.J. Prosise,RB,SEA,Arm,,IR
33091,5278,2019,15,CR-0862,Calvin,Ridley,Calvin Ridley,WR,ATL,Abdomen,,IR
33507,5288,2019,16,CR-0862,Calvin,Ridley,Calvin Ridley,WR,ATL,Abdomen,,IR
33931,5298,2019,17,CR-0862,Calvin,Ridley,Calvin Ridley,WR,ATL,Abdomen,,IR
32169,5256,2019,14,CR-1525,Chester,Rogers,Chester Rogers,WR,IND,Knee,,IR
33200,5281,2019,15,CR-1525,Chester,Rogers,Chester Rogers,WR,IND,Knee,,IR
33330,5284,2019,16,CR-1525,Chester,Rogers,Chester Rogers,WR,IND,Knee,,IR
34095,5302,2019,17,CR-1525,Chester,Rogers,Chester Rogers,WR,IND,Knee,,IR
28526,5158,2019,7,CT-1220,Chris,Thompson,Chris Thompson,RB,WAS,Toe,DNP,Out
28750,5164,2019,8,CT-1220,Chris,Thompson,Chris Thompson,RB,WAS,Toe,DNP,Out
29551,5186,2019,9,CT-1220,Chris,Thompson,Chris Thompson,RB,WAS,Toe,DNP,Out
30581,5214,2019,11,CT-1220,Chris,Thompson,Chris Thompson,RB,WAS,Toe,DNP,Out
33122,5279,2019,15,CW-3250,Cedrick,Wilson,Cedrick Wilson,WR,DAL,Knee,,IR
33814,5295,2019,16,CW-3250,Cedrick,Wilson,Cedrick Wilson,WR,DAL,Knee,,IR
34438,5310,2019,17,CW-3250,Cedrick,Wilson,Cedrick Wilson,WR,DAL,Knee,,IR
27631,5133,2019,5,DA-0212,Davante,Adams,Davante Adams,WR,GB,Toe,DNP,Out
28199,5149,2019,6,DA-0212,Davante,Adams,Davante Adams,WR,GB,Toe,DNP,Out
28474,5157,2019,7,DA-0212,Davante,Adams,Davante Adams,WR,GB,Toe,DNP,Out
26581,5102,2019,3,DB-3800,Drew,Brees,Drew Brees,QB,NO,Right Thumb,DNP,Out
27170,5119,2019,4,DB-3800,Drew,Brees,Drew Brees,QB,NO,Right Thumb,DNP,Out
27535,5131,2019,5,DB-3800,Drew,Brees,Drew Brees,QB,NO,Right Thumb,DNP,Out
27883,5140,2019,6,DB-3800,Drew,Brees,Drew Brees,QB,NO,Right Thumb,DNP,Out
28628,5161,2019,7,DB-3800,Drew,Brees,Drew Brees,QB,NO,Right Thumb,DNP,Out
27016,5115,2019,4,DB-6375,Damiere,Byrd,Damiere Byrd,WR,ARI,Hamstring,DNP,Out
25573,5067,2019,1,DC-0375,Dylan,Cantrell,Dylan Cantrell,WR,LAC,Shoulder,,IR
25937,5080,2019,2,DC-0375,Dylan,Cantrell,Dylan Cantrell,WR,LAC,Shoulder,,IR
26572,5101,2019,3,DC-0375,Dylan,Cantrell,Dylan Cantrell,WR,LAC,Shoulder,,IR
26845,5110,2019,4,DC-0375,Dylan,Cantrell,Dylan Cantrell,WR,LAC,Shoulder,,IR
27588,5132,2019,5,DC-0375,Dylan,Cantrell,Dylan Cantrell,WR,LAC,Shoulder,,IR
28149,5148,2019,6,DC-0375,Dylan,Cantrell,Dylan Cantrell,WR,LAC,Shoulder,,IR
28553,5159,2019,7,DC-0375,Dylan,Cantrell,Dylan Cantrell,WR,LAC,Shoulder,,IR
28844,5167,2019,8,DC-0375,Dylan,Cantrell,Dylan Cantrell,WR,LAC,Shoulder,,IR
29714,5190,2019,9,DC-0375,Dylan,Cantrell,Dylan Cantrell,WR,LAC,Shoulder,,IR
29796,5193,2019,10,DC-0375,Dylan,Cantrell,Dylan Cantrell,WR,LAC,Shoulder,,IR
30768,5219,2019,11,DC-0375,Dylan,Cantrell,Dylan Cantrell,WR,LAC,Shoulder,,IR
31825,5247,2019,13,DC-0375,Dylan,Cantrell,Dylan Cantrell,WR,LAC,Shoulder,,IR
32369,5260,2019,14,DC-0375,Dylan,Cantrell,Dylan Cantrell,WR,LAC,Shoulder,,IR
33168,5280,2019,15,DC-0375,Dylan,Cantrell,Dylan Cantrell,WR,LAC,Shoulder,,IR
33670,5292,2019,16,DC-0375,Dylan,Cantrell,Dylan Cantrell,WR,LAC,Shoulder,,IR
34161,5303,2019,17,DC-0375,Dylan,Cantrell,Dylan Cantrell,WR,LAC,Shoulder,,IR
33031,5277,2019,15,DC-1418,D.J.,Chark,D.J. Chark,WR,JAC,Ankle,DNP,Out
33907,5297,2019,16,DC-3550,Dalvin,Cook,Dalvin Cook,RB,MIN,Chest,DNP,Out
33982,5299,2019,17,DC-3550,Dalvin,Cook,Dalvin Cook,RB,MIN,Shoulder,LP,Out
34492,5311,2019,17,DD-0075,Darrell,Daniels,Darrell Daniels,TE,ARI,Biceps,DNP,Out
26209,5090,2019,3,DF-1225,David,Fluellen,David Fluellen,RB,TEN,Hamstring,DNP,Out
27357,5125,2019,5,DF-1225,David,Fluellen,David Fluellen,RB,TEN,Knee,DNP,IR
28129,5147,2019,6,DF-1225,David,Fluellen,David Fluellen,RB,TEN,Knee,,IR
28562,5159,2019,7,DF-1225,David,Fluellen,David Fluellen,RB,TEN,Knee,,IR
29043,5173,2019,8,DF-1225,David,Fluellen,David Fluellen,RB,TEN,Knee,,IR
29513,5185,2019,9,DF-1225,David,Fluellen,David Fluellen,RB,TEN,Knee,,IR
30036,5200,2019,10,DF-1225,David,Fluellen,David Fluellen,RB,TEN,Knee,,IR
31128,5229,2019,12,DF-1225,David,Fluellen,David Fluellen,RB,TEN,Knee,,IR
31663,5243,2019,13,DF-1225,David,Fluellen,David Fluellen,RB,TEN,Knee,,IR
32470,5263,2019,14,DF-1225,David,Fluellen,David Fluellen,RB,TEN,Knee,,IR
